name,category_list,market,funding_total_usd,status,country_code,city,funding_rounds,founded_at,first_funding_at,last_funding_at,venture,debt_financing,private_equity,stage_level,early_stage_funding,log_funding_total_usd,log_funding_rounds,log_early_stage_funding,log_venture,log_debt_financing,log_private_equity,Cluster
XOG,|Clean Technology|, Clean Technology ,50000000.0,operating,USA,Fort Worth,1.0,1996-11-01,2011-01-21,2011-01-21,50000000.0,0.0,0.0,0,0.0,17.72753358339242,0.6931471805599453,0.0,17.72753358339242,0.0,0.0,0
Xogen Technologies,|Clean Technology|, Clean Technology ,63177.0,operating,CAN,Toronto,1.0,2005-01-01,2012-06-13,2012-06-13,0.0,0.0,0.0,0,63177.0,11.053711418267817,0.6931471805599453,11.053711418267817,0.0,0.0,0.0,0
XOJET,|Public Transportation|, Public Transportation ,10450218.0,operating,USA,San Carlos,1.0,2001-01-01,2009-12-16,2009-12-16,10450218.0,0.0,0.0,0,0.0,16.1621334930933,0.6931471805599453,0.0,16.1621334930933,0.0,0.0,0
Xola,|B2B|SaaS|Software|, Software ,1800000.0,operating,USA,San Francisco,1.0,2011-09-01,2014-01-01,2014-01-01,0.0,0.0,0.0,0,1800000.0,14.403297778421795,0.6931471805599453,14.403297778421795,0.0,0.0,0.0,0
Xolve,|Nanotechnology|, Nanotechnology ,2815213.0,operating,USA,Middleton,3.0,2008-01-01,2010-12-28,2014-04-09,2000000.0,815213.0,0.0,1,0.0,14.850548837980842,1.3862943611198906,0.0,14.508658238524095,13.611205934442891,0.0,1
Xooker,|Messaging|3D|Games|Gamification|Incentives|Loyalty Programs|App Marketing|Mobile|, 3D ,900000.0,operating,USA,Lexington,2.0,2013-03-16,2013-10-15,2014-01-01,0.0,0.0,0.0,0,900000.0,13.710151153416941,1.0986122886681098,13.710151153416941,0.0,0.0,0.0,0
Xoom Corporation,|Finance|P2P Money Transfer|E-Commerce|, Finance ,78029000.0,operating,USA,San Francisco,3.0,2001-03-01,2007-09-01,2011-11-22,78029000.0,0.0,0.0,6,0.0,18.17259112324282,1.3862943611198906,0.0,18.17259112324282,0.0,0.0,3
Xoomsys,|Consulting|, Consulting ,8000000.0,operating,USA,Cupertino,1.0,2003-01-01,2007-06-18,2007-06-18,8000000.0,0.0,0.0,2,0.0,15.894952224644102,0.6931471805599453,0.0,15.894952224644102,0.0,0.0,3
Xoopit,|Photo Sharing|Search|Email|Social Network Media|Curated Web|, Photo Sharing ,6500000.0,acquired,USA,San Francisco,2.0,2004-01-01,2006-12-01,2008-04-02,5000000.0,0.0,0.0,1,1500000.0,15.687312888712007,1.0986122886681098,14.220976332738882,15.424948670398354,0.0,0.0,0
"Xora, Inc.",|Mobile|Gps|Enterprise Software|, Gps ,23500000.0,acquired,USA,Mountain View,4.0,1999-01-01,2001-05-01,2009-08-12,19500000.0,4000000.0,0.0,2,0.0,16.97251102166758,1.6094379124341003,0.0,16.785925074816024,15.201805169084134,0.0,1
XOS Digital,|Content|Advertising|Digital Media|Software|, Software ,65501181.0,operating,USA,North Billerica,11.0,1999-01-01,2010-03-22,2014-06-04,57101539.0,3328147.0,5071495.0,0,0.0,17.997578746244184,2.4849066497880004,0.0,17.86034164449022,15.01792655108827,15.439146401076592,2
Xova Labs,|Enterprise Software|Cloud Infrastructure|Mobile|, Enterprise Software ,8000000.0,operating,USA,Los Altos,1.0,2011-01-01,2013-07-11,2013-07-11,8000000.0,0.0,0.0,1,0.0,15.894952224644102,0.6931471805599453,0.0,15.894952224644102,0.0,0.0,0
XOXO Kitchen,|Social Media|, Social Media ,2000000.0,operating,USA,Minneapolis,1.0,2012-01-01,2014-03-04,2014-03-04,0.0,0.0,0.0,0,2000000.0,14.508658238524095,0.6931471805599453,14.508658238524095,0.0,0.0,0.0,0
XP Investimentos,|Finance|, Finance ,58000000.0,operating,BRA,Rio De Janeiro,1.0,,2010-11-26,2010-11-26,58000000.0,0.0,0.0,0,0.0,17.87595358575207,0.6931471805599453,0.0,17.87595358575207,0.0,0.0,0
xPeerient,|Software|, Software ,620441.0,acquired,USA,Boston,1.0,2009-01-01,2010-09-28,2010-09-28,620441.0,0.0,0.0,0,0.0,13.338187406252285,0.6931471805599453,0.0,13.338187406252285,0.0,0.0,0
